date	close
31.10.2014	43.013
30.10.2014	41.586
29.10.2014	43.18
28.10.2014	42.441
27.10.2014	42.255
24.10.2014	41.913
23.10.2014	41.7
22.10.2014	41.38
21.10.2014	40.953
20.10.2014	41.047
17.10.2014	40.749
16.10.2014	40.877
15.10.2014	40.409
14.10.2014	40.929
13.10.2014	40.432
10.10.2014	40.367
09.10.2014	40.139
08.10.2014	39.975
07.10.2014	39.945
06.10.2014	39.727
03.10.2014	39.991
02.10.2014	39.562
01.10.2014	39.678
30.09.2014	39.604
29.09.2014	39.472
26.09.2014	39.142
25.09.2014	38.493
24.09.2014	38.175
23.09.2014	38.605
22.09.2014	38.665
19.09.2014	38.432
18.09.2014	38.454
17.09.2014	38.52
16.09.2014	38.328
15.09.2014	38.35
12.09.2014	37.8
11.09.2014	37.562
10.09.2014	37.302
09.09.2014	37.099
08.09.2014	37.061
05.09.2014	36.945
04.09.2014	36.985
03.09.2014	36.852
02.09.2014	37.456
01.09.2014	37.328
29.08.2014	37.057
28.08.2014	36.773
27.08.2014	36.183
26.08.2014	36.16
25.08.2014	36.131
22.08.2014	36.145
21.08.2014	36.014
20.08.2014	36.333
19.08.2014	36.17
18.08.2014	36.081
15.08.2014	36.115
14.08.2014	36.035
13.08.2014	35.997
12.08.2014	36.187
11.08.2014	35.907
08.08.2014	36.153
07.08.2014	36.33
06.08.2014	36.196
05.08.2014	36.107
04.08.2014	35.862
01.08.2014	35.759
31.07.2014	35.725
30.07.2014	35.575
29.07.2014	35.83
28.07.2014	35.555
25.07.2014	35.14
24.07.2014	35.087
23.07.2014	34.888
22.07.2014	35
21.07.2014	35.175
18.07.2014	35.175
17.07.2014	35.276
16.07.2014	34.583
15.07.2014	34.407
14.07.2014	34.333
11.07.2014	34.182
10.07.2014	34.056
09.07.2014	33.933
08.07.2014	34.222
07.07.2014	34.443
04.07.2014	34.399
03.07.2014	34.291
02.07.2014	34.275
01.07.2014	34.358
30.06.2014	33.988
27.06.2014	33.753
26.06.2014	33.717
25.06.2014	33.76
24.06.2014	33.818
23.06.2014	34.093
20.06.2014	34.458
19.06.2014	34.385
18.06.2014	34.382
17.06.2014	34.833
16.06.2014	34.625
13.06.2014	34.385
12.06.2014	34.36
11.06.2014	34.398
10.06.2014	34.369
09.06.2014	34.367
06.06.2014	34.447
05.06.2014	34.697
04.06.2014	34.983
03.06.2014	35.102
02.06.2014	35.065
30.05.2014	34.92
29.05.2014	34.665
28.05.2014	34.573
27.05.2014	34.417
26.05.2014	34.185
23.05.2014	34.125
22.05.2014	34.312
21.05.2014	34.337
20.05.2014	34.508
19.05.2014	34.597
16.05.2014	34.745
15.05.2014	34.775
14.05.2014	34.682
13.05.2014	34.875
12.05.2014	35.015
09.05.2014	35.233
08.05.2014	35.127
07.05.2014	34.938
06.05.2014	35.41
05.05.2014	35.727
02.05.2014	35.847
01.05.2014	35.627
30.04.2014	35.634
29.04.2014	35.64
28.04.2014	35.85
25.04.2014	36.02
24.04.2014	35.775
23.04.2014	35.715
22.04.2014	35.695
21.04.2014	35.688
18.04.2014	35.615
17.04.2014	35.453
16.04.2014	36.034
15.04.2014	36.267
14.04.2014	35.99
11.04.2014	35.645
10.04.2014	35.56
09.04.2014	35.585
08.04.2014	35.75
07.04.2014	35.617
04.04.2014	35.324
03.04.2014	35.583
02.04.2014	35.453
01.04.2014	35.053
31.03.2014	35.047
28.03.2014	35.807
27.03.2014	35.617
26.03.2014	35.545
25.03.2014	35.498
24.03.2014	36.095
21.03.2014	36.248
20.03.2014	36.392
19.03.2014	36.182
18.03.2014	36.245
17.03.2014	36.29
14.03.2014	36.565
13.03.2014	36.587
12.03.2014	36.48
11.03.2014	36.455
10.03.2014	36.388
07.03.2014	36.388
06.03.2014	36.128
05.03.2014	36.045
04.03.2014	36.095
03.03.2014	36.532
28.02.2014	36.05
27.02.2014	36.02
26.02.2014	36.04
25.02.2014	35.742
24.02.2014	35.532
21.02.2014	35.51
20.02.2014	35.755
19.02.2014	35.778
18.02.2014	35.46
17.02.2014	35.203
14.02.2014	35.12
13.02.2014	35.083
12.02.2014	34.829
11.02.2014	34.742
10.02.2014	34.75
07.02.2014	34.752
06.02.2014	34.73
05.02.2014	34.865
04.02.2014	35.023
03.02.2014	35.455
31.01.2014	35.176
30.01.2014	34.93
29.01.2014	35.091
28.01.2014	34.788
27.01.2014	34.688
24.01.2014	34.51
23.01.2014	34.153
22.01.2014	33.945
21.01.2014	33.977
20.01.2014	33.773
17.01.2014	33.615
16.01.2014	33.416
15.01.2014	33.398
14.01.2014	33.318
13.01.2014	33.288
10.01.2014	33.002
09.01.2014	33.213
08.01.2014	33.177
07.01.2014	33.14
06.01.2014	33.21
03.01.2014	33.2
02.01.2014	33.1
01.01.2014	32.855
31.12.2013	32.895
30.12.2013	32.82
27.12.2013	32.612
26.12.2013	32.675
25.12.2013	32.688
24.12.2013	32.627
23.12.2013	32.71
20.12.2013	32.985
19.12.2013	32.985
18.12.2013	32.9
17.12.2013	32.983
16.12.2013	32.94
13.12.2013	32.903
12.12.2013	32.828
11.12.2013	32.763
10.12.2013	32.709
09.12.2013	32.682
06.12.2013	32.767
05.12.2013	32.98
04.12.2013	33.113
03.12.2013	33.241
02.12.2013	33.224
29.11.2013	33.149
28.11.2013	33.152
27.11.2013	33.185
26.11.2013	32.954
25.11.2013	32.921
22.11.2013	32.745
21.11.2013	32.993
20.11.2013	32.91
19.11.2013	32.716
18.11.2013	32.576
15.11.2013	32.571
14.11.2013	32.752
13.11.2013	32.753
12.11.2013	32.865
11.11.2013	32.833
08.11.2013	32.66
07.11.2013	32.458
06.11.2013	32.375
05.11.2013	32.545
04.11.2013	32.378
01.11.2013	32.462
31.10.2013	32.083
30.10.2013	32
29.10.2013	32.123
28.10.2013	31.918
25.10.2013	31.811
24.10.2013	31.698
23.10.2013	31.751
22.10.2013	31.689
21.10.2013	31.975
18.10.2013	31.865
17.10.2013	31.867
16.10.2013	32.057
15.10.2013	32.303
14.10.2013	32.28
11.10.2013	32.225
10.10.2013	32.175
09.10.2013	32.32
08.10.2013	32.401
07.10.2013	32.212
04.10.2013	32.179
03.10.2013	32.171
02.10.2013	32.223
01.10.2013	32.25
30.09.2013	32.393
27.09.2013	32.315
26.09.2013	32.335
25.09.2013	32.093
24.09.2013	31.883
23.09.2013	31.814
20.09.2013	31.863
19.09.2013	31.657
18.09.2013	31.793
17.09.2013	32.208
16.09.2013	32.322
13.09.2013	32.465
12.09.2013	32.653
11.09.2013	32.785
10.09.2013	32.945
09.09.2013	33.158
06.09.2013	33.273
05.09.2013	33.443
04.09.2013	33.322
03.09.2013	33.5
02.09.2013	33.4
30.08.2013	33.268
29.08.2013	33.258
28.08.2013	33.19
27.08.2013	33.16
26.08.2013	33.085
23.08.2013	33.035
22.08.2013	33.055
21.08.2013	33.153
20.08.2013	32.95
19.08.2013	32.987
16.08.2013	32.917
15.08.2013	32.9
14.08.2013	33.087
13.08.2013	33.072
12.08.2013	33.02
09.08.2013	32.88
08.08.2013	32.86
07.08.2013	32.963
06.08.2013	32.985
05.08.2013	32.917
02.08.2013	32.835
01.08.2013	33.11
31.07.2013	32.96
30.07.2013	32.967
29.07.2013	32.86
26.07.2013	32.788
25.07.2013	32.665
24.07.2013	32.483
23.07.2013	32.295
22.07.2013	32.345
19.07.2013	32.377
18.07.2013	32.483
17.07.2013	32.325
16.07.2013	32.42
15.07.2013	32.592
12.07.2013	32.64
11.07.2013	32.532
10.07.2013	32.955
09.07.2013	32.995
08.07.2013	33.205
05.07.2013	33.328
04.07.2013	33.218
03.07.2013	33.135
02.07.2013	33.19
01.07.2013	32.992
28.06.2013	32.835
27.06.2013	32.816
26.06.2013	32.943
25.06.2013	32.821
24.06.2013	32.765
21.06.2013	32.775
20.06.2013	33.055
19.06.2013	32.383
18.06.2013	32.008
17.06.2013	31.757
14.06.2013	31.727
13.06.2013	31.975
12.06.2013	32.22
11.06.2013	32.395
10.06.2013	32.3
07.06.2013	32.208
06.06.2013	32.13
05.06.2013	32.175
04.06.2013	31.945
03.06.2013	31.843
31.05.2013	31.922
30.05.2013	31.73
29.05.2013	31.628
28.05.2013	31.524
27.05.2013	31.358
24.05.2013	31.33
23.05.2013	31.483
22.05.2013	31.415
21.05.2013	31.24
20.05.2013	31.238
17.05.2013	31.453
16.05.2013	31.395
15.05.2013	31.455
14.05.2013	31.36
13.05.2013	31.34
10.05.2013	31.358
09.05.2013	31.198
08.05.2013	31.148
07.05.2013	31.067
06.05.2013	31.04
03.05.2013	31.08
02.05.2013	31.152
01.05.2013	31.348
30.04.2013	31.128
29.04.2013	30.973
26.04.2013	31.288
25.04.2013	31.163
24.04.2013	31.48
23.04.2013	31.635
22.04.2013	31.565
19.04.2013	31.665
18.04.2013	31.585
17.04.2013	31.887
16.04.2013	31.248
15.04.2013	31.502
12.04.2013	31.065
11.04.2013	30.865
10.04.2013	30.892
09.04.2013	31.025
08.04.2013	31.223
05.04.2013	31.505
04.04.2013	31.602
03.04.2013	31.652
02.04.2013	31.323
01.04.2013	31.087
29.03.2013	31.078
28.03.2013	31.117
27.03.2013	31.035
26.03.2013	30.88
25.03.2013	30.94
22.03.2013	30.85
21.03.2013	30.95
20.03.2013	30.875
19.03.2013	30.997
18.03.2013	30.808
15.03.2013	30.626
14.03.2013	30.719
13.03.2013	30.798
12.03.2013	30.688
11.03.2013	30.695
08.03.2013	30.793
07.03.2013	30.712
06.03.2013	30.782
05.03.2013	30.618
04.03.2013	30.768
01.03.2013	30.696
28.02.2013	30.65
27.02.2013	30.49
26.02.2013	30.605
25.02.2013	30.475
22.02.2013	30.39
21.02.2013	30.47
20.02.2013	30.23
19.02.2013	30.09
18.02.2013	30.11
15.02.2013	30.113
14.02.2013	30.122
13.02.2013	30.052
12.02.2013	30.035
11.02.2013	30.16
08.02.2013	30.17
07.02.2013	30.25
06.02.2013	30.075
05.02.2013	29.968
04.02.2013	30.075
01.02.2013	29.863
31.01.2013	30.03
30.01.2013	30.043
29.01.2013	30.04
28.01.2013	30.18
25.01.2013	30.041
24.01.2013	30.078
23.01.2013	30.155
22.01.2013	30.24
21.01.2013	30.247
18.01.2013	30.267
17.01.2013	30.173
16.01.2013	30.341
15.01.2013	30.298
14.01.2013	30.221
11.01.2013	30.328
10.01.2013	30.143
09.01.2013	30.363
08.01.2013	30.3
07.01.2013	30.349
04.01.2013	30.328
03.01.2013	30.25
02.01.2013	30.175
01.01.2013	30.588
31.12.2012	30.558
28.12.2012	30.369
27.12.2012	30.365
26.12.2012	30.587
25.12.2012	30.7
24.12.2012	30.633
21.12.2012	30.828
20.12.2012	30.703
19.12.2012	30.765
18.12.2012	30.74
17.12.2012	30.979
14.12.2012	30.707
13.12.2012	30.736
12.12.2012	30.549
11.12.2012	30.707
10.12.2012	30.791
07.12.2012	30.826
06.12.2012	30.953
05.12.2012	30.797
04.12.2012	30.84
03.12.2012	30.882
30.11.2012	30.865
29.11.2012	30.872
28.11.2012	31.07
27.11.2012	31.045
26.11.2012	31.008
23.11.2012	31.05
22.11.2012	31.185
21.11.2012	31.183
20.11.2012	31.306
19.11.2012	31.415
16.11.2012	31.71
15.11.2012	31.666
14.11.2012	31.706
13.11.2012	31.752
12.11.2012	31.61
09.11.2012	31.575
08.11.2012	31.51
07.11.2012	31.58
06.11.2012	31.373
05.11.2012	31.608
02.11.2012	31.48
01.11.2012	31.287
31.10.2012	31.343
30.10.2012	31.38
29.10.2012	31.485
26.10.2012	31.398
25.10.2012	31.38
24.10.2012	31.435
23.10.2012	31.382
22.10.2012	31.107
19.10.2012	30.892
18.10.2012	30.8
17.10.2012	30.753
16.10.2012	30.859
15.10.2012	31.006
12.10.2012	31.11
11.10.2012	31.041
10.10.2012	31.117
09.10.2012	31.145
08.10.2012	31.184
05.10.2012	31.008
04.10.2012	30.985
03.10.2012	31.161
02.10.2012	31.135
01.10.2012	31.2
28.09.2012	31.185
27.09.2012	30.988
26.09.2012	31.311
25.09.2012	31.2
24.09.2012	31.143
21.09.2012	31.041
20.09.2012	31.237
19.09.2012	31.209
18.09.2012	30.911
17.09.2012	30.634
14.09.2012	30.503
13.09.2012	31.074
12.09.2012	31.456
11.09.2012	31.515
10.09.2012	31.677
07.09.2012	31.665
06.09.2012	31.957
05.09.2012	32.296
04.09.2012	32.297
03.09.2012	32.302
31.08.2012	32.25
30.08.2012	32.559
29.08.2012	32.213
28.08.2012	31.993
27.08.2012	31.9
24.08.2012	31.815
23.08.2012	31.695
22.08.2012	31.784
21.08.2012	31.765
20.08.2012	32.059
17.08.2012	32.038
16.08.2012	31.859
15.08.2012	31.869
14.08.2012	31.844
13.08.2012	31.874
10.08.2012	31.83
09.08.2012	31.71
08.08.2012	31.533
07.08.2012	31.545
06.08.2012	31.578
03.08.2012	31.99
02.08.2012	32.66
01.08.2012	32.402
31.07.2012	32.211
30.07.2012	32.177
27.07.2012	32.035
26.07.2012	32.357
25.07.2012	32.651
24.07.2012	32.943
23.07.2012	32.67
20.07.2012	32.061
19.07.2012	31.827
18.07.2012	32.229
17.07.2012	32.35
16.07.2012	32.532
13.07.2012	32.562
12.07.2012	32.742
11.07.2012	32.708
10.07.2012	32.894
09.07.2012	32.985
06.07.2012	32.87
05.07.2012	32.514
04.07.2012	32.335
03.07.2012	32.224
02.07.2012	32.576
29.06.2012	32.395
28.06.2012	33.133
27.06.2012	32.966
26.06.2012	32.913
25.06.2012	33.235
22.06.2012	33.21
21.06.2012	33.182
20.06.2012	32.575
19.06.2012	32.385
18.06.2012	32.41
15.06.2012	32.375
14.06.2012	32.5
13.06.2012	32.472
12.06.2012	33.025
11.06.2012	32.75
08.06.2012	32.528
07.06.2012	32.463
06.06.2012	32.3442
05.06.2012	32.9095
04.06.2012	33.4545
01.06.2012	33.674
31.05.2012	33.3365
30.05.2012	32.8247
29.05.2012	32.3005
28.05.2012	32.098
25.05.2012	32.0905
24.05.2012	31.7935
23.05.2012	31.7372
22.05.2012	31.3775
21.05.2012	31.117
18.05.2012	31.3105
17.05.2012	31.1225
16.05.2012	31.041
15.05.2012	30.679
14.05.2012	30.391
11.05.2012	30.165
10.05.2012	30.1575
09.05.2012	30.369
08.05.2012	30.146
07.05.2012	30
04.05.2012	29.7695
03.05.2012	29.533
02.05.2012	29.4305
01.05.2012	29.3365
30.04.2012	29.4085
27.04.2012	29.319
26.04.2012	29.3315
25.04.2012	29.358
24.04.2012	29.3655
23.04.2012	29.5035
20.04.2012	29.456
19.04.2012	29.504
18.04.2012	29.5325
17.04.2012	29.4975
16.04.2012	29.605
13.04.2012	29.6165
12.04.2012	29.416
11.04.2012	29.6415
10.04.2012	29.8395
09.04.2012	29.609
06.04.2012	29.572
05.04.2012	29.398
04.04.2012	29.446
03.04.2012	29.3045
02.04.2012	29.295
30.03.2012	29.3075
29.03.2012	29.4305
28.03.2012	29.3825
27.03.2012	29.0605
26.03.2012	28.96
23.03.2012	29.265
22.03.2012	29.4515
21.03.2012	29.279
20.03.2012	29.254
19.03.2012	29.1135
16.03.2012	29.2295
15.03.2012	29.437
14.03.2012	29.5845
13.03.2012	29.44
12.03.2012	29.621
09.03.2012	29.44
08.03.2012	29.36
07.03.2012	29.624
06.03.2012	29.6575
05.03.2012	29.3525
02.03.2012	29.366
01.03.2012	29.136
29.02.2012	29.2065
28.02.2012	29.0125
27.02.2012	29.0195
24.02.2012	29.1215
23.02.2012	29.551
22.02.2012	29.699
21.02.2012	29.7505
20.02.2012	29.793
17.02.2012	29.9455
16.02.2012	30.055
15.02.2012	30.101
14.02.2012	30.0545
13.02.2012	29.9215
10.02.2012	30.029
09.02.2012	29.733
08.02.2012	29.749
07.02.2012	29.8175
06.02.2012	30.1225
03.02.2012	30.1345
02.02.2012	30.203
01.02.2012	30.175
31.01.2012	30.292
30.01.2012	30.38
27.01.2012	30.0805
26.01.2012	30.362
25.01.2012	30.564
24.01.2012	30.7615
23.01.2012	30.905
20.01.2012	31.3405
19.01.2012	31.3075
18.01.2012	31.4445
17.01.2012	31.5805
16.01.2012	31.6741
13.01.2012	31.873
12.01.2012	31.5575
11.01.2012	31.7005
10.01.2012	31.5925
09.01.2012	31.884
06.01.2012	31.9815
05.01.2012	32.0395
04.01.2012	31.8695
03.01.2012	31.6855
02.01.2012	32.1065
30.12.2011	32.1935
29.12.2011	32.1015
28.12.2011	31.8245
27.12.2011	31.412
26.12.2011	31.152
23.12.2011	31.1495
22.12.2011	31.3755
21.12.2011	31.753
20.12.2011	31.9213
19.12.2011	32.112
16.12.2011	31.9495
15.12.2011	31.755
14.12.2011	31.891
13.12.2011	31.7425
12.12.2011	31.687
09.12.2011	31.4495
08.12.2011	31.4675
07.12.2011	31.2605
06.12.2011	31.3488
05.12.2011	30.9545
02.12.2011	30.889
01.12.2011	30.7615
30.11.2011	30.7
29.11.2011	31.2995
28.11.2011	31.3802
25.11.2011	31.5263
24.11.2011	31.487
23.11.2011	31.51
